estacion,fecha,valor,contaminante,localidad
USAQUEN,2018-04-30,32.6,PM10,Usaquén
USAQUEN,2018-04-29,38.925,PM10,Usaquén
USAQUEN,2018-04-28,38.89583333,PM10,Usaquén
USAQUEN,2018-04-27,34.47916667,PM10,Usaquén
USAQUEN,2018-04-26,33.34583333,PM10,Usaquén
USAQUEN,2018-04-25,32.25416667,PM10,Usaquén
USAQUEN,2018-04-24,35.2375,PM10,Usaquén
USAQUEN,2018-04-23,32.66363636,PM10,Usaquén
USAQUEN,2018-04-22,33.70526316,PM10,Usaquén
USAQUEN,2018-04-21,35.71666667,PM10,Usaquén
USAQUEN,2018-04-20,34.2875,PM10,Usaquén
USAQUEN,2018-04-19,31.50833333,PM10,Usaquén
USAQUEN,2018-04-18,27.9375,PM10,Usaquén
USAQUEN,2018-04-16,41.375,PM10,Usaquén
USAQUEN,2018-04-15,32.80454545,PM10,Usaquén
USAQUEN,2018-04-14,38.45909091,PM10,Usaquén
USAQUEN,2018-04-13,63.99583333,PM10,Usaquén
USAQUEN,2018-04-12,61.6375,PM10,Usaquén
USAQUEN,2018-04-11,79.33333333,PM10,Usaquén
USAQUEN,2018-04-10,60.55333333,PM10,Usaquén
USAQUEN,2018-04-09,51.3875,PM10,Usaquén
USAQUEN,2018-04-08,53.39166667,PM10,Usaquén
USAQUEN,2018-04-07,60.9875,PM10,Usaquén
USAQUEN,2018-04-06,54.04583333,PM10,Usaquén
USAQUEN,2018-04-05,72.17083333,PM10,Usaquén
USAQUEN,2018-04-04,50.2125,PM10,Usaquén
USAQUEN,2018-04-03,53.56666667,PM10,Usaquén
USAQUEN,2018-04-02,49.375,PM10,Usaquén
USAQUEN,2018-04-01,33.87083333,PM10,Usaquén
USAQUEN,2018-03-31,35.2,PM10,Usaquén
USAQUEN,2018-03-30,33.96666667,PM10,Usaquén
USAQUEN,2018-03-29,25.27083333,PM10,Usaquén
USAQUEN,2018-03-28,40.94166667,PM10,Usaquén
USAQUEN,2018-03-27,54.17083333,PM10,Usaquén
USAQUEN,2018-03-26,55.1,PM10,Usaquén
USAQUEN,2018-03-24,35.86666667,PM10,Usaquén
USAQUEN,2018-03-23,73.9875,PM10,Usaquén
USAQUEN,2018-03-22,62.75416667,PM10,Usaquén
USAQUEN,2018-03-21,71.4125,PM10,Usaquén
USAQUEN,2018-03-20,65.48333333,PM10,Usaquén
USAQUEN,2018-03-19,43.5125,PM10,Usaquén
USAQUEN,2018-03-18,66.37083333,PM10,Usaquén
USAQUEN,2018-03-17,64.225,PM10,Usaquén
USAQUEN,2018-03-16,54.19583333,PM10,Usaquén
USAQUEN,2018-03-15,68.05416667,PM10,Usaquén
USAQUEN,2018-03-14,64.5,PM10,Usaquén
USAQUEN,2018-03-13,60.30833333,PM10,Usaquén
USAQUEN,2018-03-12,44.26666667,PM10,Usaquén
USAQUEN,2018-03-11,39.0875,PM10,Usaquén
USAQUEN,2018-03-10,39.35416667,PM10,Usaquén
USAQUEN,2018-03-09,33.45833333,PM10,Usaquén
USAQUEN,2018-03-08,32.93333333,PM10,Usaquén
USAQUEN,2018-03-07,32.09166667,PM10,Usaquén
USAQUEN,2018-03-06,35.59583333,PM10,Usaquén
USAQUEN,2018-03-05,57.675,PM10,Usaquén
USAQUEN,2018-03-04,59.46666667,PM10,Usaquén
USAQUEN,2018-03-03,53.52083333,PM10,Usaquén
USAQUEN,2018-03-02,56.15416667,PM10,Usaquén
USAQUEN,2018-03-01,78.79583333,PM10,Usaquén
USAQUEN,2018-02-28,77.50833333,PM10,Usaquén
USAQUEN,2018-02-27,76.94583333,PM10,Usaquén
USAQUEN,2018-02-26,66.27916667,PM10,Usaquén
USAQUEN,2018-02-25,50.96666667,PM10,Usaquén
USAQUEN,2018-02-24,53.475,PM10,Usaquén
USAQUEN,2018-02-23,82.51666667,PM10,Usaquén
USAQUEN,2018-02-22,63.9625,PM10,Usaquén
USAQUEN,2018-02-21,69.70833333,PM10,Usaquén
USAQUEN,2018-02-20,58.50416667,PM10,Usaquén
USAQUEN,2018-02-19,59.87083333,PM10,Usaquén
USAQUEN,2018-02-18,40.69583333,PM10,Usaquén
USAQUEN,2018-02-17,41.27083333,PM10,Usaquén
USAQUEN,2018-02-16,45.5,PM10,Usaquén
USAQUEN,2018-02-15,46.64166667,PM10,Usaquén
USAQUEN,2018-02-14,50.90833333,PM10,Usaquén
USAQUEN,2018-02-13,84.75833333,PM10,Usaquén
USAQUEN,2018-02-12,54.24583333,PM10,Usaquén
USAQUEN,2018-02-11,34.64090909,PM10,Usaquén
USAQUEN,2018-02-10,42.34583333,PM10,Usaquén
USAQUEN,2018-02-09,47.975,PM10,Usaquén
USAQUEN,2018-02-08,80.725,PM10,Usaquén
USAQUEN,2018-02-07,54.10833333,PM10,Usaquén
USAQUEN,2018-02-06,65.4375,PM10,Usaquén
USAQUEN,2018-02-05,68.025,PM10,Usaquén
USAQUEN,2018-02-04,50.9625,PM10,Usaquén
USAQUEN,2018-02-03,73.15833333,PM10,Usaquén
USAQUEN,2018-02-02,67.4625,PM10,Usaquén
USAQUEN,2018-02-01,71.3625,PM10,Usaquén
USAQUEN,2018-01-31,53.96956522,PM10,Usaquén
USAQUEN,2018-01-30,59.05,PM10,Usaquén
USAQUEN,2018-01-29,43.4875,PM10,Usaquén
USAQUEN,2018-01-28,31.44166667,PM10,Usaquén
USAQUEN,2018-01-27,38.57916667,PM10,Usaquén
USAQUEN,2018-01-26,46.42916667,PM10,Usaquén
USAQUEN,2018-01-25,34.975,PM10,Usaquén
USAQUEN,2018-01-24,35.31666667,PM10,Usaquén
USAQUEN,2018-01-23,28.48333333,PM10,Usaquén
USAQUEN,2018-01-22,29.07916667,PM10,Usaquén
USAQUEN,2018-01-21,24.10416667,PM10,Usaquén
USAQUEN,2018-01-20,21.54583333,PM10,Usaquén
USAQUEN,2018-01-19,25.60416667,PM10,Usaquén
USAQUEN,2018-01-18,22.84583333,PM10,Usaquén
USAQUEN,2018-01-17,29.93333333,PM10,Usaquén
USAQUEN,2018-01-16,30.92916667,PM10,Usaquén
USAQUEN,2018-01-15,43.1125,PM10,Usaquén
USAQUEN,2018-01-14,46.65,PM10,Usaquén
USAQUEN,2018-01-13,47.67083333,PM10,Usaquén
USAQUEN,2018-01-12,31.08333333,PM10,Usaquén
USAQUEN,2018-01-11,36.49166667,PM10,Usaquén
USAQUEN,2018-01-10,50.7125,PM10,Usaquén
USAQUEN,2018-01-09,46.05,PM10,Usaquén
USAQUEN,2018-01-08,38.60416667,PM10,Usaquén
USAQUEN,2018-01-07,38.75833333,PM10,Usaquén
USAQUEN,2018-01-06,42.07083333,PM10,Usaquén
USAQUEN,2018-01-05,62.00416667,PM10,Usaquén
USAQUEN,2018-01-04,54.13333333,PM10,Usaquén
USAQUEN,2018-01-03,35.2625,PM10,Usaquén
USAQUEN,2018-01-02,37.15833333,PM10,Usaquén
USAQUEN,2018-01-01,26.02173913,PM10,Usaquén
USAQUEN,2017-12-31,17.54166667,PM10,Usaquén
USAQUEN,2017-12-30,20.70833333,PM10,Usaquén
USAQUEN,2017-12-29,14.95652174,PM10,Usaquén
USAQUEN,2017-12-28,14.04347826,PM10,Usaquén
USAQUEN,2017-12-27,11.9,PM10,Usaquén
USAQUEN,2017-12-26,19.08333333,PM10,Usaquén
USAQUEN,2017-12-25,20.0,PM10,Usaquén
USAQUEN,2017-12-24,10.72727273,PM10,Usaquén
USAQUEN,2017-12-23,10.73913043,PM10,Usaquén
USAQUEN,2017-12-22,8.42857143,PM10,Usaquén
USAQUEN,2017-12-21,20.79166667,PM10,Usaquén
USAQUEN,2017-12-20,20.08333333,PM10,Usaquén
USAQUEN,2017-12-19,25.66666667,PM10,Usaquén
USAQUEN,2017-12-18,14.81818182,PM10,Usaquén
USAQUEN,2017-12-17,10.4,PM10,Usaquén
USAQUEN,2017-12-16,19.71428571,PM10,Usaquén
USAQUEN,2017-12-15,8.86363636,PM10,Usaquén
USAQUEN,2017-12-14,9.40909091,PM10,Usaquén
USAQUEN,2017-12-13,14.17391304,PM10,Usaquén
USAQUEN,2017-12-12,11.45833333,PM10,Usaquén
USAQUEN,2017-12-11,16.17391304,PM10,Usaquén
USAQUEN,2017-12-10,20.73913043,PM10,Usaquén
USAQUEN,2017-12-09,18.25,PM10,Usaquén
USAQUEN,2017-12-08,7.59090909,PM10,Usaquén
USAQUEN,2017-12-07,11.95,PM10,Usaquén
USAQUEN,2017-12-06,7.875,PM10,Usaquén
USAQUEN,2017-12-05,5.55,PM10,Usaquén
USAQUEN,2017-12-04,4.38888889,PM10,Usaquén
USAQUEN,2017-12-03,5.36842105,PM10,Usaquén
USAQUEN,2017-12-02,19.20833333,PM10,Usaquén
USAQUEN,2017-12-01,26.16666667,PM10,Usaquén
USAQUEN,2017-11-30,18.25,PM10,Usaquén
USAQUEN,2017-11-29,5.14285714,PM10,Usaquén
USAQUEN,2017-11-28,7.26315789,PM10,Usaquén
USAQUEN,2017-11-27,9.0952381,PM10,Usaquén
USAQUEN,2017-11-26,5.42105263,PM10,Usaquén
USAQUEN,2017-11-25,10.66666667,PM10,Usaquén
USAQUEN,2017-11-24,30.73913043,PM10,Usaquén
USAQUEN,2017-11-23,24.47826087,PM10,Usaquén
USAQUEN,2017-11-22,26.83333333,PM10,Usaquén
USAQUEN,2017-11-21,18.54166667,PM10,Usaquén
USAQUEN,2017-11-20,11.27272727,PM10,Usaquén
USAQUEN,2017-11-19,16.41666667,PM10,Usaquén
USAQUEN,2017-11-18,21.43478261,PM10,Usaquén
USAQUEN,2017-11-17,20.58333333,PM10,Usaquén
USAQUEN,2017-11-16,20.47826087,PM10,Usaquén
USAQUEN,2017-11-15,29.29166667,PM10,Usaquén
USAQUEN,2017-11-14,20.26086957,PM10,Usaquén
USAQUEN,2017-11-13,7.30434783,PM10,Usaquén
USAQUEN,2017-11-12,6.47368421,PM10,Usaquén
USAQUEN,2017-11-11,17.33333333,PM10,Usaquén
USAQUEN,2017-11-10,35.58333333,PM10,Usaquén
USAQUEN,2017-11-09,28.43478261,PM10,Usaquén
USAQUEN,2017-11-08,14.61904762,PM10,Usaquén
USAQUEN,2017-11-07,19.40909091,PM10,Usaquén
USAQUEN,2017-11-06,25.9,PM10,Usaquén
USAQUEN,2017-11-05,23.39130435,PM10,Usaquén
USAQUEN,2017-11-04,25.70833333,PM10,Usaquén
USAQUEN,2017-11-03,24.5,PM10,Usaquén
USAQUEN,2017-11-02,21.36363636,PM10,Usaquén
USAQUEN,2017-11-01,25.26086957,PM10,Usaquén
USAQUEN,2017-10-31,20.69565217,PM10,Usaquén
USAQUEN,2017-10-30,19.95833333,PM10,Usaquén
USAQUEN,2017-10-29,12.875,PM10,Usaquén
USAQUEN,2017-10-28,23.04166667,PM10,Usaquén
USAQUEN,2017-10-27,15.83333333,PM10,Usaquén
USAQUEN,2017-10-26,21.66666667,PM10,Usaquén
USAQUEN,2017-10-25,11.58333333,PM10,Usaquén
USAQUEN,2017-10-24,9.34782609,PM10,Usaquén
USAQUEN,2017-10-23,11.19047619,PM10,Usaquén
USAQUEN,2017-10-22,6.7,PM10,Usaquén
USAQUEN,2017-10-21,6.65,PM10,Usaquén
USAQUEN,2017-10-20,13.75,PM10,Usaquén
USAQUEN,2017-10-19,11.77272727,PM10,Usaquén
USAQUEN,2017-10-18,6.20833333,PM10,Usaquén
USAQUEN,2017-10-17,8.95833333,PM10,Usaquén
USAQUEN,2017-10-16,4.94736842,PM10,Usaquén
USAQUEN,2017-10-15,4.25,PM10,Usaquén
USAQUEN,2017-10-14,6.68181818,PM10,Usaquén
USAQUEN,2017-10-13,6.09090909,PM10,Usaquén
USAQUEN,2017-10-12,8.91304348,PM10,Usaquén
USAQUEN,2017-10-11,11.57894737,PM10,Usaquén
USAQUEN,2017-10-10,26.15384615,PM10,Usaquén
USAQUEN,2017-10-09,18.91666667,PM10,Usaquén
USAQUEN,2017-10-08,6.36842105,PM10,Usaquén
USAQUEN,2017-10-07,4.26086957,PM10,Usaquén
USAQUEN,2017-10-06,9.42857143,PM10,Usaquén
USAQUEN,2017-10-05,5.86956522,PM10,Usaquén
USAQUEN,2017-10-04,7.04347826,PM10,Usaquén
USAQUEN,2017-10-03,23.125,PM10,Usaquén
USAQUEN,2017-10-02,14.25,PM10,Usaquén
USAQUEN,2017-10-01,6.85,PM10,Usaquén
USAQUEN,2017-09-30,5.43478261,PM10,Usaquén
USAQUEN,2017-09-29,6.14285714,PM10,Usaquén
USAQUEN,2017-09-28,12.86363636,PM10,Usaquén
USAQUEN,2017-09-27,11.91304348,PM10,Usaquén
USAQUEN,2017-09-26,12.86956522,PM10,Usaquén
USAQUEN,2017-09-25,6.73684211,PM10,Usaquén
USAQUEN,2017-09-24,5.22222222,PM10,Usaquén
USAQUEN,2017-09-23,9.95652174,PM10,Usaquén
USAQUEN,2017-09-22,21.04166667,PM10,Usaquén
USAQUEN,2017-09-21,23.625,PM10,Usaquén
USAQUEN,2017-09-20,22.91666667,PM10,Usaquén
USAQUEN,2017-09-19,20.875,PM10,Usaquén
USAQUEN,2017-09-18,5.70833333,PM10,Usaquén
USAQUEN,2017-09-17,4.2,PM10,Usaquén
USAQUEN,2017-09-16,7.7826087,PM10,Usaquén
USAQUEN,2017-09-15,8.66666667,PM10,Usaquén
USAQUEN,2017-09-14,9.22727273,PM10,Usaquén
USAQUEN,2017-09-13,5.77272727,PM10,Usaquén
USAQUEN,2017-09-12,9.47826087,PM10,Usaquén
USAQUEN,2017-09-11,8.05882353,PM10,Usaquén
USAQUEN,2017-09-10,7.73913043,PM10,Usaquén
USAQUEN,2017-09-09,8.91666667,PM10,Usaquén
USAQUEN,2017-09-08,19.45833333,PM10,Usaquén
USAQUEN,2017-09-07,18.08695652,PM10,Usaquén
USAQUEN,2017-09-06,11.73913043,PM10,Usaquén
USAQUEN,2017-09-05,9.58333333,PM10,Usaquén
USAQUEN,2017-09-04,9.25,PM10,Usaquén
USAQUEN,2017-09-03,6.40909091,PM10,Usaquén
USAQUEN,2017-09-02,8.2173913,PM10,Usaquén
USAQUEN,2017-09-01,7.91304348,PM10,Usaquén
USAQUEN,2017-08-31,7.31818182,PM10,Usaquén
USAQUEN,2017-08-30,6.45454545,PM10,Usaquén
USAQUEN,2017-08-29,6.92857143,PM10,Usaquén
USAQUEN,2017-08-28,5.84615385,PM10,Usaquén
USAQUEN,2017-08-27,10.43478261,PM10,Usaquén
USAQUEN,2017-08-26,5.91304348,PM10,Usaquén
USAQUEN,2017-08-25,7.66666667,PM10,Usaquén
USAQUEN,2017-08-24,11.0,PM10,Usaquén
USAQUEN,2017-08-23,11.625,PM10,Usaquén
USAQUEN,2017-08-22,10.45454545,PM10,Usaquén
USAQUEN,2017-08-19,20.0,PM10,Usaquén
USAQUEN,2017-08-18,17.45454545,PM10,Usaquén
USAQUEN,2017-08-17,10.80952381,PM10,Usaquén
USAQUEN,2017-08-16,12.0,PM10,Usaquén
USAQUEN,2017-08-15,11.69565217,PM10,Usaquén
USAQUEN,2017-08-14,8.75,PM10,Usaquén
USAQUEN,2017-08-13,5.7826087,PM10,Usaquén
USAQUEN,2017-08-12,6.91666667,PM10,Usaquén
USAQUEN,2017-08-11,6.95652174,PM10,Usaquén
USAQUEN,2017-08-10,11.58333333,PM10,Usaquén
USAQUEN,2017-08-09,6.625,PM10,Usaquén
USAQUEN,2017-08-08,6.82608696,PM10,Usaquén
USAQUEN,2017-08-07,6.5,PM10,Usaquén
USAQUEN,2017-08-06,7.08333333,PM10,Usaquén
USAQUEN,2017-08-05,6.30434783,PM10,Usaquén
USAQUEN,2017-08-04,7.47826087,PM10,Usaquén
USAQUEN,2017-08-03,10.0,PM10,Usaquén
USAQUEN,2017-08-02,21.625,PM10,Usaquén
USAQUEN,2017-08-01,9.45833333,PM10,Usaquén
USAQUEN,2017-07-31,6.0952381,PM10,Usaquén
USAQUEN,2017-07-30,5.26315789,PM10,Usaquén
USAQUEN,2017-07-29,3.9,PM10,Usaquén
USAQUEN,2017-07-28,5.08695652,PM10,Usaquén
USAQUEN,2017-07-27,6.86956522,PM10,Usaquén
USAQUEN,2017-07-26,5.08333333,PM10,Usaquén
USAQUEN,2017-07-25,6.86363636,PM10,Usaquén
USAQUEN,2017-07-24,6.75,PM10,Usaquén
USAQUEN,2017-07-23,3.71428571,PM10,Usaquén
USAQUEN,2017-07-22,4.86956522,PM10,Usaquén
USAQUEN,2017-07-21,7.82608696,PM10,Usaquén
USAQUEN,2017-07-20,5.63636364,PM10,Usaquén
USAQUEN,2017-07-19,4.38461538,PM10,Usaquén
USAQUEN,2017-07-18,6.66666667,PM10,Usaquén
USAQUEN,2017-07-17,7.60869565,PM10,Usaquén
USAQUEN,2017-07-16,24.875,PM10,Usaquén
USAQUEN,2017-07-15,28.08333333,PM10,Usaquén
USAQUEN,2017-07-14,11.95833333,PM10,Usaquén
USAQUEN,2017-07-13,7.81818182,PM10,Usaquén
USAQUEN,2017-07-12,8.45,PM10,Usaquén
USAQUEN,2017-07-11,6.95454545,PM10,Usaquén
USAQUEN,2017-07-10,6.76190476,PM10,Usaquén
USAQUEN,2017-07-09,5.56521739,PM10,Usaquén
USAQUEN,2017-07-08,6.0,PM10,Usaquén
USAQUEN,2017-07-07,6.04166667,PM10,Usaquén
USAQUEN,2017-07-06,7.7826087,PM10,Usaquén
USAQUEN,2017-07-05,6.25,PM10,Usaquén
USAQUEN,2017-07-04,5.75,PM10,Usaquén
USAQUEN,2017-07-03,5.73913043,PM10,Usaquén
USAQUEN,2017-07-02,5.35,PM10,Usaquén
USAQUEN,2017-07-01,6.73913043,PM10,Usaquén
USAQUEN,2017-06-30,6.59090909,PM10,Usaquén
USAQUEN,2017-06-29,9.95833333,PM10,Usaquén
USAQUEN,2017-06-28,14.08695652,PM10,Usaquén
USAQUEN,2017-06-27,9.09090909,PM10,Usaquén
USAQUEN,2017-06-26,7.54545455,PM10,Usaquén
USAQUEN,2017-06-25,6.52941176,PM10,Usaquén
USAQUEN,2017-06-24,5.61904762,PM10,Usaquén
USAQUEN,2017-06-23,7.28571429,PM10,Usaquén
USAQUEN,2017-06-22,6.26086957,PM10,Usaquén
USAQUEN,2017-06-21,4.28571429,PM10,Usaquén
USAQUEN,2017-06-18,24.38888889,PM10,Usaquén
USAQUEN,2017-06-17,20.68181818,PM10,Usaquén
USAQUEN,2017-06-16,8.66666667,PM10,Usaquén
USAQUEN,2017-06-15,8.5,PM10,Usaquén
USAQUEN,2017-06-14,6.31818182,PM10,Usaquén
USAQUEN,2017-06-13,7.27272727,PM10,Usaquén
USAQUEN,2017-06-12,18.45833333,PM10,Usaquén
USAQUEN,2017-06-11,9.73913043,PM10,Usaquén
USAQUEN,2017-06-10,7.58823529,PM10,Usaquén
USAQUEN,2017-06-09,24.13636364,PM10,Usaquén
USAQUEN,2017-06-08,26.19047619,PM10,Usaquén
USAQUEN,2017-06-07,15.47619048,PM10,Usaquén
USAQUEN,2017-06-06,7.29411765,PM10,Usaquén
USAQUEN,2017-06-05,4.77777778,PM10,Usaquén
USAQUEN,2017-06-04,9.11764706,PM10,Usaquén
USAQUEN,2017-06-03,12.0,PM10,Usaquén
USAQUEN,2017-06-02,8.875,PM10,Usaquén
USAQUEN,2017-06-01,3.64285714,PM10,Usaquén
USAQUEN,2017-05-31,7.41666667,PM10,Usaquén
USAQUEN,2017-05-30,11.15789474,PM10,Usaquén
USAQUEN,2017-05-29,8.39130435,PM10,Usaquén
USAQUEN,2017-05-28,9.85714286,PM10,Usaquén
USAQUEN,2017-05-27,9.82608696,PM10,Usaquén
USAQUEN,2017-05-26,7.36842105,PM10,Usaquén
USAQUEN,2017-05-25,8.31818182,PM10,Usaquén
USAQUEN,2017-05-24,7.0,PM10,Usaquén
USAQUEN,2017-05-23,8.71428571,PM10,Usaquén
USAQUEN,2017-05-22,8.91666667,PM10,Usaquén
USAQUEN,2017-05-21,8.60869565,PM10,Usaquén
USAQUEN,2017-05-20,7.45833333,PM10,Usaquén
USAQUEN,2017-05-19,12.25,PM10,Usaquén
USAQUEN,2017-05-18,8.94736842,PM10,Usaquén
USAQUEN,2017-05-17,13.79166667,PM10,Usaquén
USAQUEN,2017-05-16,15.0,PM10,Usaquén
USAQUEN,2017-05-15,17.66666667,PM10,Usaquén
USAQUEN,2017-05-14,15.25,PM10,Usaquén
USAQUEN,2017-05-13,16.375,PM10,Usaquén
USAQUEN,2017-05-12,26.29166667,PM10,Usaquén
USAQUEN,2017-05-11,19.33333333,PM10,Usaquén
USAQUEN,2017-05-10,17.83333333,PM10,Usaquén
USAQUEN,2017-05-09,20.95833333,PM10,Usaquén
USAQUEN,2017-05-08,10.20833333,PM10,Usaquén
USAQUEN,2017-05-07,16.66666667,PM10,Usaquén
USAQUEN,2017-05-06,12.04166667,PM10,Usaquén
USAQUEN,2017-05-05,10.68181818,PM10,Usaquén
USAQUEN,2017-05-04,12.63636364,PM10,Usaquén
USAQUEN,2017-05-03,19.91666667,PM10,Usaquén
USAQUEN,2017-05-02,17.04761905,PM10,Usaquén
USAQUEN,2017-05-01,7.54166667,PM10,Usaquén
USAQUEN,2017-04-30,6.20833333,PM10,Usaquén
USAQUEN,2017-04-29,10.20833333,PM10,Usaquén
USAQUEN,2017-04-28,10.70833333,PM10,Usaquén
USAQUEN,2017-04-27,12.66666667,PM10,Usaquén
USAQUEN,2017-04-26,11.22727273,PM10,Usaquén
USAQUEN,2017-04-25,8.45833333,PM10,Usaquén
USAQUEN,2017-04-24,7.82608696,PM10,Usaquén
USAQUEN,2017-04-23,7.95454545,PM10,Usaquén
USAQUEN,2017-04-22,14.08333333,PM10,Usaquén
USAQUEN,2017-04-21,17.58333333,PM10,Usaquén
USAQUEN,2017-04-20,32.625,PM10,Usaquén
USAQUEN,2017-04-19,14.91304348,PM10,Usaquén
USAQUEN,2017-04-18,10.13043478,PM10,Usaquén
USAQUEN,2017-04-17,5.23076923,PM10,Usaquén
USAQUEN,2017-04-16,4.71428571,PM10,Usaquén
USAQUEN,2017-04-15,4.0,PM10,Usaquén
USAQUEN,2017-04-14,4.73913043,PM10,Usaquén
USAQUEN,2017-04-13,8.0,PM10,Usaquén
USAQUEN,2017-04-12,25.13636364,PM10,Usaquén
USAQUEN,2017-04-11,26.875,PM10,Usaquén
USAQUEN,2017-04-10,26.60869565,PM10,Usaquén
USAQUEN,2017-04-09,24.625,PM10,Usaquén
USAQUEN,2017-04-08,30.79166667,PM10,Usaquén
USAQUEN,2017-04-07,35.08333333,PM10,Usaquén
USAQUEN,2017-04-06,19.75,PM10,Usaquén
USAQUEN,2017-04-05,19.16666667,PM10,Usaquén
USAQUEN,2017-04-04,19.375,PM10,Usaquén
USAQUEN,2017-04-03,15.375,PM10,Usaquén
USAQUEN,2017-04-02,9.125,PM10,Usaquén
USAQUEN,2017-04-01,12.58333333,PM10,Usaquén
USAQUEN,2017-03-31,13.04347826,PM10,Usaquén
USAQUEN,2017-03-30,22.54166667,PM10,Usaquén
USAQUEN,2017-03-29,14.75,PM10,Usaquén
USAQUEN,2017-03-28,21.58333333,PM10,Usaquén
USAQUEN,2017-03-11,13.88888889,PM10,Usaquén
USAQUEN,2017-03-10,13.2173913,PM10,Usaquén
USAQUEN,2017-03-09,7.17391304,PM10,Usaquén
USAQUEN,2017-03-08,23.0,PM10,Usaquén
USAQUEN,2017-03-07,14.26086957,PM10,Usaquén
USAQUEN,2017-03-06,10.60869565,PM10,Usaquén
USAQUEN,2017-03-05,11.04545455,PM10,Usaquén
USAQUEN,2017-03-04,13.13043478,PM10,Usaquén
USAQUEN,2017-03-03,11.16666667,PM10,Usaquén
USAQUEN,2017-03-02,15.5,PM10,Usaquén
USAQUEN,2017-03-01,23.375,PM10,Usaquén
USAQUEN,2017-02-28,26.91666667,PM10,Usaquén
USAQUEN,2017-02-27,17.83333333,PM10,Usaquén
USAQUEN,2017-02-26,19.91666667,PM10,Usaquén
USAQUEN,2017-02-25,22.29166667,PM10,Usaquén
USAQUEN,2017-02-24,26.08333333,PM10,Usaquén
USAQUEN,2017-02-23,30.33333333,PM10,Usaquén
USAQUEN,2017-02-22,29.83333333,PM10,Usaquén
USAQUEN,2017-02-21,37.45833333,PM10,Usaquén
USAQUEN,2017-02-20,40.5,PM10,Usaquén
USAQUEN,2017-02-17,19.5,PM10,Usaquén
USAQUEN,2017-02-16,30.29166667,PM10,Usaquén
USAQUEN,2017-02-15,29.2173913,PM10,Usaquén
USAQUEN,2017-02-14,22.75,PM10,Usaquén
USAQUEN,2017-02-13,18.5,PM10,Usaquén
USAQUEN,2017-02-12,26.82608696,PM10,Usaquén
USAQUEN,2017-02-11,33.5,PM10,Usaquén
USAQUEN,2017-02-10,29.125,PM10,Usaquén
USAQUEN,2017-02-09,26.125,PM10,Usaquén
USAQUEN,2017-02-08,16.45833333,PM10,Usaquén
USAQUEN,2017-02-07,11.91304348,PM10,Usaquén
USAQUEN,2017-02-06,13.625,PM10,Usaquén
USAQUEN,2017-02-05,10.79166667,PM10,Usaquén
USAQUEN,2017-02-04,14.0,PM10,Usaquén
USAQUEN,2017-02-03,15.04166667,PM10,Usaquén
USAQUEN,2017-02-02,12.625,PM10,Usaquén
USAQUEN,2017-02-01,10.08333333,PM10,Usaquén
USAQUEN,2017-01-31,12.77272727,PM10,Usaquén
USAQUEN,2017-01-30,13.14285714,PM10,Usaquén
USAQUEN,2017-01-26,10.21428571,PM10,Usaquén
USAQUEN,2017-01-25,12.54166667,PM10,Usaquén
USAQUEN,2017-01-24,27.13043478,PM10,Usaquén
USAQUEN,2017-01-23,25.875,PM10,Usaquén
USAQUEN,2017-01-22,15.33333333,PM10,Usaquén
USAQUEN,2017-01-21,16.95833333,PM10,Usaquén
USAQUEN,2017-01-20,28.75,PM10,Usaquén
USAQUEN,2017-01-19,29.58333333,PM10,Usaquén
USAQUEN,2017-01-18,21.91666667,PM10,Usaquén
USAQUEN,2017-01-17,17.83333333,PM10,Usaquén
USAQUEN,2017-01-16,19.43478261,PM10,Usaquén
USAQUEN,2017-01-15,16.41666667,PM10,Usaquén
USAQUEN,2017-01-14,26.83333333,PM10,Usaquén
USAQUEN,2017-01-13,19.66666667,PM10,Usaquén
USAQUEN,2017-01-12,15.40909091,PM10,Usaquén
USAQUEN,2017-01-11,17.20833333,PM10,Usaquén
USAQUEN,2017-01-10,21.54166667,PM10,Usaquén
USAQUEN,2017-01-09,13.0,PM10,Usaquén
USAQUEN,2017-01-08,9.34782609,PM10,Usaquén
USAQUEN,2017-01-07,9.83333333,PM10,Usaquén
USAQUEN,2017-01-06,8.75,PM10,Usaquén
USAQUEN,2017-01-05,15.70833333,PM10,Usaquén
USAQUEN,2017-01-04,15.83333333,PM10,Usaquén
USAQUEN,2017-01-03,8.66666667,PM10,Usaquén
USAQUEN,2017-01-02,8.16666667,PM10,Usaquén
USAQUEN,2017-01-01,6.85714286,PM10,Usaquén
USAQUEN,2016-12-31,17.49583333,PM10,Usaquén
USAQUEN,2016-12-30,21.74166667,PM10,Usaquén
USAQUEN,2016-12-29,28.925,PM10,Usaquén
USAQUEN,2016-12-28,23.8375,PM10,Usaquén
USAQUEN,2016-12-27,39.06666667,PM10,Usaquén
USAQUEN,2016-12-26,38.26923077,PM10,Usaquén
USAQUEN,2016-12-24,42.74285714,PM10,Usaquén
USAQUEN,2016-12-23,52.13333333,PM10,Usaquén
USAQUEN,2016-12-22,54.425,PM10,Usaquén
USAQUEN,2016-12-21,47.77916667,PM10,Usaquén
USAQUEN,2016-12-20,39.75,PM10,Usaquén
USAQUEN,2016-12-19,68.34166667,PM10,Usaquén
USAQUEN,2016-12-18,31.80833333,PM10,Usaquén
USAQUEN,2016-12-17,51.025,PM10,Usaquén
USAQUEN,2016-12-16,78.77083333,PM10,Usaquén
